repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
onnx/onnx,47eca61267b5da76324d54d349f9dc2b712e74f0,47eca61267,Create reduce min/max test data (#5614)  ### Motivation and Context  For some reason they were not added in #5452  ---------  Signed-off-by: Justin Chu <justinchu@microsoft.com>,feature,Python,Justin Chu,2023-09-23 02:40:29+00:00,2,5,1,1,2,2,9,1,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.1,0.0,0
onnx/onnx,09a0cbba0256e4da1c953df5feb932d436e291eb,09a0cbba02,"Updated docs for DynamicQuantizeLinear to be consistent with reference implementation (#5603)  Hi! Something went wrong with my other pull request (#5601), so I forked the right version and tried agai",feature,Unknown,Bram,2023-09-25 11:03:45+00:00,11,0,0,0,6,6,3,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.86,0.0,0.0,0
onnx/onnx,c2418f7a163f690e05d354b7ea7d3cb8455e5106,c2418f7a16,Clarify `cond` to `If` must contain a single element (#5617)  ### Description  Clarify `cond` to `If` must contain a single element. Previously it is unclear what the condition can be.  Fix reference ,bugfix,Python,Justin Chu,2023-09-25 16:21:37+00:00,16,0,0,0,32,37,6,1,3,6.33,0,clean,Python,2021-2023,1.0,,0.84,0.14,0.9,0
onnx/onnx,967016876428c2d616c391fdcc9f84b74ba0a996,9670168764,Fix Windows weekly release CI failure (#5621)  ### Description <!-- - Describe your changes. --> Fix Windows weekly release CI failure: use the correct env setting method in Windows GitHub Action.  ##,bugfix,Unknown,Chun-Wei Chen,2023-09-25 17:49:00+00:00,17,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,d06828f7a7730073c53a6d985cd69bb09643d20d,d06828f7a7,Catch untracked files by node test generation in CI (#5615)  ### Description <!-- - Describe your changes. --> - Catch untrack files by node test generation in a CI. I think single CI should be suffic,bugfix,Unknown,Chun-Wei Chen,2023-09-25 23:19:08+00:00,23,0,0,1,8,2,53,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.67,0.0,0.0,0
onnx/onnx,108fa8dbfaf6976852c957dad6b249e11525b5fe,108fa8dbfa,Set tolerance for dft tests (#5623)  ### Description <!-- - Describe your changes. -->  ### Motivation and Context <!-- - Why is this change required? What problem does it solve? --> <!-- - If it fixe,bugfix,Python,liqun Fu,2023-09-26 00:06:28+00:00,0,1,0,1,53,19,4,3,2,1.5,0,clean,Python,2021-2023,1.0,,2.65,0.6,0.3,0
onnx/onnx,d14f72196529eeb840f943ed89586f8c9dac35fc,d14f721965,"Enable empty list of values as attribute (#5559)  This PR makes two fixes:  * The existing checker does not allow an attribute to have an empty list (of ints, or floats, or strings, etc.) as a value. ",bugfix,Python,G. Ramalingam,2023-09-26 15:45:40+00:00,15,1,0,0,164,358,6,1,3,21.67,0,clean,Python,2021-2023,1.0,,0.46,0.14,3.1,0
onnx/onnx,b5111b8ba5597c2099418773f7c4239af27e6977,b5111b8ba5,Add backward conversions from 18->17 for reduce ops (#5606)  ### Description backward conversion is needed for reduce ops that have axes attribute changed to input  ### Motivation and Context version ,feature,Python,liqun Fu,2023-09-26 21:02:07+00:00,21,1,0,0,201,98,5,3,6,10.33,0,clean,Python,2021-2023,1.0,,2.03,0.5,1.72,0
onnx/onnx,e11dacfa9930eafd3b34391ef5422d09ba9896dc,e11dacfa99,DFT-20 version converter (#5613)  Implement version converter to complete DFT-20.  Requires #5514   Reference: https://github.com/onnx/onnx/pull/5514#discussion_r1331911708  ---------  Signed-off-by: ,feature,Python,Justin Chu,2023-09-27 05:10:52+00:00,5,2,0,1,265,17,6,3,20,4.6,0,clean,Python,2021-2023,1.0,,14.72,0.43,0.66,0
onnx/onnx,8344255f5119c1d9626ed6c7203a1258d797988b,8344255f51,"Fix version-converter to generate valid identifiers (#5628)  ### Description The version-converter generates invalid ONNX identifiers (like ""1""). Change it to generate a valid identifier.  ---------  ",bugfix,Unknown,G. Ramalingam,2023-09-29 17:36:12+00:00,17,4,0,0,74,4,2,1,6,3.83,0,clean,Python,2021-2023,1.0,,14.8,0.33,1.28,0
onnx/onnx,72716a6cd0756148f02c3d71fa7276f50def480a,72716a6cd0,Bump types-protobuf from 4.24.0.1 to 4.24.0.2 (#5631)  Bumps [types-protobuf](https://github.com/python/typeshed) from 4.24.0.1 to 4.24.0.2. <details> <summary>Commits</summary> <ul> <li>See full diff,feature,Unknown,dependabot[bot],2023-10-02 03:02:00+00:00,3,0,0,1,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,f107e04dd6671aadf1a2f1236e1846169a520f05,f107e04dd6,Bump clang-format from 16.0.6 to 17.0.1 (#5632)  Bumps [clang-format](https://github.com/ssciwr/clang-format-wheel) from 16.0.6 to 17.0.1. <details> <summary>Release notes</summary> <p><em>Sourced fro,feature,Unknown,dependabot[bot],2023-10-02 03:02:28+00:00,3,0,0,1,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,9c34c062dbc0d53a58195d789aff2f39ccc9bfeb,9c34c062db,"Bump black from 23.7.0 to 23.9.1 (#5633)  Bumps [black](https://github.com/psf/black) from 23.7.0 to 23.9.1. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/",bugfix,Unknown,dependabot[bot],2023-10-02 03:02:56+00:00,3,0,0,1,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,27e3c208a789f79097f6bd779d212f7aed450cd8,27e3c208a7,"Bump ruff from 0.0.289 to 0.0.291 (#5634)  Bumps [ruff](https://github.com/astral-sh/ruff) from 0.0.289 to 0.0.291. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://gith",bugfix,Unknown,dependabot[bot],2023-10-02 03:03:20+00:00,3,0,0,1,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,950ed2931b20253b915c73babb292c2f0df54f9d,950ed2931b,Bump docker/setup-qemu-action from 2.2.0 to 3.0.0 (#5635)  Bumps [docker/setup-qemu-action](https://github.com/docker/setup-qemu-action) from 2.2.0 to 3.0.0. <details> <summary>Release notes</summary>,bugfix,Unknown,dependabot[bot],2023-10-02 03:03:50+00:00,3,0,0,1,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,cf14fb38befe947403ce1fab405830d7f1e2e0bf,cf14fb38be,Bump reviewdog/action-shellcheck from 1.18.1 to 1.19.0 (#5636)  Bumps [reviewdog/action-shellcheck](https://github.com/reviewdog/action-shellcheck) from 1.18.1 to 1.19.0. <details> <summary>Release no,feature,Unknown,dependabot[bot],2023-10-02 03:04:30+00:00,3,0,0,1,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,e536cbd6f3cb41698397e28d64af67452548a768,e536cbd6f3,Bump ZedThree/clang-tidy-review from 0.13.3 to 0.13.4 (#5637)  Bumps [ZedThree/clang-tidy-review](https://github.com/zedthree/clang-tidy-review) from 0.13.3 to 0.13.4. <details> <summary>Commits</summ,bugfix,Unknown,dependabot[bot],2023-10-02 13:21:49+00:00,13,0,0,0,3,3,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.75,0.0,0.0,0
onnx/onnx,82e42d3679fdadcbe990a615c33ffc6cb9c93fa9,82e42d3679,Bump reviewdog/action-cpplint from 1.0.0 to 1.1.0 (#5638)  Bumps [reviewdog/action-cpplint](https://github.com/reviewdog/action-cpplint) from 1.0.0 to 1.1.0. <details> <summary>Release notes</summary>,feature,Unknown,dependabot[bot],2023-10-02 13:22:49+00:00,13,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,f8e2c54231184e71802ad68e30b67ee37686568f,f8e2c54231,Bump actions/upload-artifact from 3.1.2 to 3.1.3 (#5639)  Bumps [actions/upload-artifact](https://github.com/actions/upload-artifact) from 3.1.2 to 3.1.3. <details> <summary>Release notes</summary> <p,feature,Unknown,dependabot[bot],2023-10-02 13:33:48+00:00,13,0,0,0,5,5,5,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.83,0.0,0.0,0
onnx/onnx,49762074dc91a8a973514f0b8144b9b07e386fc1,49762074dc,Bump actions/checkout from 3.6.0 to 4.1.0 (#5640)  Bumps [actions/checkout](https://github.com/actions/checkout) from 3.6.0 to 4.1.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a ,bugfix,Unknown,dependabot[bot],2023-10-02 13:34:13+00:00,13,0,0,0,15,15,14,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.94,0.0,0.0,0
onnx/onnx,df1a320ea69bae0bfd31d1062039ddad6f7bc2bb,df1a320ea6,Bump reviewdog/action-misspell from 1.13.1 to 1.14.0 (#5641)  Bumps [reviewdog/action-misspell](https://github.com/reviewdog/action-misspell) from 1.13.1 to 1.14.0. <details> <summary>Release notes</s,feature,Unknown,dependabot[bot],2023-10-02 13:34:35+00:00,13,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,1a2aef50d01985d5b87769783d414bf17aeb059d,1a2aef50d0,Update README.md (#5630)  Fixed the broken link passing absolute path   ### Description Fixed the broken link passing absolute path  ### Motivation and Context Fixes issue: https://github.com/onnx/onn,bugfix,Unknown,rajalakshmi139,2023-10-02 16:44:48+00:00,16,0,0,0,7,7,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.88,0.0,0.0,0
onnx/onnx,d92ac3394bb34b669fe375b41f74564ad7a21b15,d92ac3394b,Disable non-const reference check from cpplint (#5627)  ### Description <!-- - Describe your changes. --> Disable non-const reference check from cpplint.  ### Motivation and Context <!-- - Why is this,bugfix,Unknown,Chun-Wei Chen,2023-10-02 19:58:32+00:00,19,0,0,0,1,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,0.0,0
onnx/onnx,9c452f9c187aa6995fa0c708a5cfa3b82813a224,9c452f9c18,Reserve removed proto fields (#5643)  ### Motivation and Context  Reserving removed fields according to the guide https://protobuf.dev/programming-guides/proto3/#fieldreserved  ---------  Signed-off-b,other,Unknown,Justin Chu,2023-10-03 19:41:55+00:00,19,1,0,0,20,15,5,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.25,0.0,0.0,0
onnx/onnx,2caeb6aaa333b3234b5f623114bbd88226b231e8,2caeb6aaa3,Cleanup shape inference implementation (#5596)  ### Description  * Change the handling of undefined operators (to produce an error message). * Stop special treatment of experimental ops. * [Both of ab,feature,Python,G. Ramalingam,2023-10-05 04:38:26+00:00,4,3,0,1,190,131,3,1,36,5.42,0,clean,Python,2021-2023,1.0,,1.44,0.25,1.36,0
onnx/onnx,b702c4ea14e8e90e5cb858a179adb02f665713c3,b702c4ea14,Fix affineGrid doc error - output shape shall has no 'C' in it (#5648)  ### Description doc for affineGrid: output shape is in correct. See https://pytorch.org/docs/stable/generated/torch.nn.functiona,bugfix,Unknown,liqun Fu,2023-10-05 16:37:28+00:00,16,3,0,0,3,3,3,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.75,0.0,0.0,0
onnx/onnx,c2e38cb97d2001c5563f2707c28ebca753f04e85,c2e38cb97d,Report coverage to codecov (#5660)  Use the codecov uploader in azure pipelines to report coverage to codecov  ---------  Signed-off-by: Justin Chu <justinchu@microsoft.com>,other,Unknown,Justin Chu,2023-10-11 20:32:39+00:00,20,2,0,0,21,1,4,0,0,0.0,0,clean,Python,2021-2023,1.0,,10.5,0.0,0.0,0
onnx/onnx,b61d2a8ab7a7e60eb386a387c73e449dd3461b3e,b61d2a8ab7,Use absolute link in README.md entirely (#5663)  ### Description <!-- - Describe your changes. --> Use absolute link in README.md entirely to correctly show links on PyPI: https://pypi.org/project/onn,bugfix,Unknown,Chun-Wei Chen,2023-10-12 23:21:15+00:00,23,3,0,1,5,5,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.83,0.0,0.0,0
onnx/onnx,34cc49dc5a2b16d1c7ffd0b3be4ee74c5ce50a6d,34cc49dc5a,Delete onnx/test/reference_evaluator_backend_test.py (#5667)  Removed because `reference_evaluator_backend_test` is a duplicating test for the reference evaluator.  Fix https://github.com/onnx/onnx/is,bugfix,Python,Justin Chu,2023-10-14 08:06:15+00:00,8,5,1,0,0,876,1,1,26,5.73,0,clean,Python,2021-2023,1.0,,0.0,0.5,2.86,0
onnx/onnx,f556cffc40dc769a2c8e3bb5fd9a90f1e7fbb7eb,f556cffc40,Do not use LFS64 on non-glibc linux (#5668) (#5669)  ### Description This PR closes #5668 and fixes building onnx on non-glibc linux systems (e.g. Alpine Linux / musl).  ### Motivation and Context The,bugfix,Unknown,Leso_KN,2023-10-15 04:37:20+00:00,4,6,1,1,3,3,1,0,1,191.0,0,clean,Python,2021-2023,1.0,,0.75,0.0,95.5,0
onnx/onnx,a93ec80919a4370a4b160eef811488d569487cfc,a93ec80919,Update reducesum test name - test name was duplicated (#5664)  ### Description fix test name for reducesum op  ### Motivation and Context fix test data  Signed-off-by: Liqun Fu <liqfu@microsoft.com>,bugfix,Python,liqun Fu,2023-10-16 10:10:54+00:00,10,0,0,0,3,3,10,1,1,1.0,0,clean,Python,2021-2023,1.0,,0.75,0.09,0.09,0
onnx/onnx,5f908a9c433d86c4f1dbf6b963f51daf68daa86e,5f908a9c43,"Drop ""one of"" default attribute check in LabelEncoder (#5673)  ### Description Drop ""one of"" checking on the default value in the `LabelEncoder`.  ### Motivation and Context When implementing `LabelEn",feature,Unknown,Aditya Goel,2023-10-16 18:09:15+00:00,18,0,0,0,16,22,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.7,0.0,0.0,0
onnx/onnx,8fd69715a09b3f9582d8e1d41ebc446bb7dfd685,8fd69715a0,TreeEnsemble base values for the reference implementation (#5665)  This PR fixes one line failing on #5569. What follows comes from this PR description.  ### Description  In the reference implementati,bugfix,Python,Xavier Dupré,2023-10-18 21:44:08+00:00,21,2,0,0,32,17,5,1,5,5.0,0,clean,Python,2021-2023,1.0,,1.78,0.17,0.83,0
onnx/onnx,59995e53b86796a639bfe7a3dcb97011860aff04,59995e53b8,Remove global counters in tests (#5661)  Remove global counters in tests from reference_evaluator_backend_test and automatic_upgrade_test to allow parallel test execution.  Run tests in parallel in CI,test,Python,Justin Chu,2023-10-18 21:45:37+00:00,21,2,0,0,19,15,6,1,3,1.67,0,clean,Python,2021-2023,1.0,,1.19,0.14,0.24,0
onnx/onnx,42b0662ac87180fa90277eff5eb09c5042b223df,42b0662ac8,Reference implementation for TfIdfVectorizer supports string inputs (#5650)  ### Description Current implementation of TfIdfVectorizer does not support string inputs. This implements this supported be,feature,Python,Xavier Dupré,2023-10-18 21:46:43+00:00,21,2,0,0,86,5,2,1,5,5.4,0,clean,Python,2021-2023,1.0,,14.33,0.33,1.8,0
onnx/onnx,bbe70113df1fb4fcdce92040fc6d23fe891068ee,bbe70113df,"[Doc clarification] Added unidirectional text for LayerNorm (#5686)  ### Description Doc only, added clarification that scale and B can be uni-directionally expanded to X. Current def is not explicit ",feature,Unknown,Alexandre Eichenberger,2023-10-19 19:12:33+00:00,19,3,0,0,9,3,3,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.25,0.0,0.0,0
onnx/onnx,9bf7833888989eeb53ad759b0b62469e670f7bf7,9bf7833888,Fix Windows Release CI failure due to unresolved external symbol (#5678)  ### Description <!-- - Describe your changes. --> Fix Windows Release CI failure : `onnx.lib(checker.obj) : error LNK2001: unr,bugfix,Unknown,Chun-Wei Chen,2023-10-20 01:09:02+00:00,1,4,0,1,3,1,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.5,0.0,0.0,0
onnx/onnx,abb445738d5052b5226c697142e5277f8669dba1,abb445738d,Add missing ReduceMax's empty set test (#5684)  ### Description <!-- - Describe your changes. --> Adds missing ReduceMax test with empty set  ### Motivation and Context <!-- - Why is this change requi,bugfix,Python,Takeshi Watanabe,2023-10-23 09:58:40+00:00,9,0,0,0,89,1,3,1,1,1.0,0,clean,Python,2021-2023,1.0,,44.5,0.25,0.25,0
onnx/onnx,8f4507545f72b251871e188215b6583f513ead1e,8f4507545f,Update package-data to include pyi files (#5697)  Update package-data to include pyi files. This change also cleans up the MANIFEST.in file to remove duplicated entries and removes the `examples/` fol,bugfix,Unknown,Justin Chu,2023-10-23 22:14:45+00:00,22,0,0,1,6,5,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,0.0,0
onnx/onnx,60b0a34037f2980c519793b1bbc3a6ed79b0dfa3,60b0a34037,Skip ssd_mobilenet_v1 due to subgraph shape inference enhancement (#5700)  ### Description <!-- - Describe your changes. --> Skip ssd_mobilenet_v1 due to recent subgraph shape inference enhancement.  ,bugfix,Python,Chun-Wei Chen,2023-10-24 18:09:30+00:00,18,1,0,0,6,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,6.0,0.0,0.0,0
onnx/onnx,49d84c7164b07c5ba8752a6b3808b86499d514ad,49d84c7164,Parser/printer support external data format (#5688)  ### Description Improve the implementation of ONNX textual printer / parser to handle external data format  ### Motivation and Context Recently the,feature,Unknown,Xiao Ke-Ting,2023-10-25 23:35:54+00:00,23,2,0,1,106,57,6,1,9,7.22,0,clean,Python,2021-2023,1.0,,1.83,0.14,1.03,0
onnx/onnx,21bff4e55dcefecc069c679115baae6b00caa0d5,21bff4e55d,"[cmake] Place export target file in the correct directory (#5677)  ## Description  Prior to this patch, the ONNXConfig.cmake script (generated from the ONNXConfig.cmake.in file) tries to read the expo",bugfix,Unknown,Ashay Rane,2023-10-26 05:40:16+00:00,5,3,0,1,21,1,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,10.5,0.0,0.0,0
onnx/onnx,b5e1378a35b24a4316900c69b71214cac7ca5736,b5e1378a35,Bump CMAKE_CXX_STANDARD as 17 globally (#5612)  ### Description <!-- - Describe your changes. --> - Bump CMAKE_CXX_STANDARD as 17 globally (Windows and non-Windows). - Update README.md accordingly.  #,bugfix,Unknown,Chun-Wei Chen,2023-10-26 22:28:35+00:00,22,3,0,1,1,8,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.11,0.0,0.0,0
onnx/onnx,b2ee94b696a606514ed8c2a426cf562946a92ca2,b2ee94b696,Fix shape inference for DequantizeLinear (#5709)  ### Description Fix shape inference for types float16 and bfloat16 for operator DequantizeLinear.  ### Motivation and Context Shape inference is wrong,bugfix,Python,Xavier Dupré,2023-10-30 17:20:51+00:00,17,0,0,0,13,13,2,1,4,1.0,0,clean,Python,2021-2023,1.0,,0.93,0.33,0.33,0
onnx/onnx,6de4d5be64a0ad7d486061b6c92975a038518bf6,6de4d5be64,Add documentation for inliner (#5712)  Add documentation for inliner  ---------  Signed-off-by: Ganesan Ramalingam <grama@microsoft.com>,feature,Unknown,G. Ramalingam,2023-10-31 15:12:09+00:00,15,1,0,0,32,0,3,0,0,0.0,0,clean,Python,2021-2023,1.0,,32.0,0.0,0.0,0
onnx/onnx,33d7c86b7ff4b5c2a914b83cf740fe0b4becaee2,33d7c86b7f,update release doc for tag creation (#5721)  ### Description To re-order release steps so that release branch is created before release tag is to be created. This is because release branch is needed f,docs,Unknown,liqun Fu,2023-10-31 19:48:15+00:00,19,1,0,0,11,12,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.85,0.0,0.0,0
onnx/onnx,c85deb736aff79e005c0695c859e47a33ff6d514,c85deb736a,bump up VERSION_NUMBER to 1.16.0 (#5722)  ### Description bump up VERSION_NUMBER to 1.16.0  ### Motivation and Context this is part of post release of 1.15.0  Signed-off-by: Liqun Fu <liqfu@microsoft.,other,Unknown,liqun Fu,2023-10-31 19:52:37+00:00,19,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,1784aeee3a8a9c819e81e516048475dec1d545fd,1784aeee3a,Fix std::tolower missing compile error in cl.exe (#5714)  ### Description Includes <cctype> for std::tolower function  ### Motivation and Context `std::tolower` required by not found in cl.exe  https:,bugfix,Unknown,Takeshi Watanabe,2023-11-01 17:35:41+00:00,17,2,0,0,1,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,0.0,0
onnx/onnx,8fb41d6b98f06f45e8c84ab568e4585feb0820f6,8fb41d6b98,"Bump ruff from 0.0.291 to 0.1.3 (#5723)  Bumps [ruff](https://github.com/astral-sh/ruff) from 0.0.291 to 0.1.3. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.c",bugfix,Unknown,dependabot[bot],2023-11-01 18:10:33+00:00,18,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,8f0cc72c815e59bba0a9eda920437acd60de0d5b,8f0cc72c81,"Bump mypy from 1.5.1 to 1.6.1 (#5724)  Bumps [mypy](https://github.com/python/mypy) from 1.5.1 to 1.6.1. <details> <summary>Changelog</summary> <p><em>Sourced from <a href=""https://github.com/python/m",bugfix,Unknown,dependabot[bot],2023-11-01 18:11:32+00:00,18,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,3ee7a8142f55a65e07704ee9794d8daf52a329ab,3ee7a8142f,Bump clang-format from 17.0.1 to 17.0.3 (#5725)  Bumps [clang-format](https://github.com/ssciwr/clang-format-wheel) from 17.0.1 to 17.0.3. <details> <summary>Release notes</summary> <p><em>Sourced fro,feature,Unknown,dependabot[bot],2023-11-01 18:12:28+00:00,18,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
onnx/onnx,1e8fea17ec6a810138e531b61a7a44d13a192aee,1e8fea17ec,Bump ossf/scorecard-action from 2.2.0 to 2.3.1 (#5733)  Bumps [ossf/scorecard-action](https://github.com/ossf/scorecard-action) from 2.2.0 to 2.3.1. <details> <summary>Release notes</summary> <p><em>S,bugfix,Unknown,dependabot[bot],2023-11-01 18:19:42+00:00,18,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
